5522074,Evan,,,,,,,,,,,,
5546865,Thomas,Startup,UnitedStatesofAmerica,Old Greenwich,Connecticut,"Ex Deloitte Partner, FinTech, ClimateTech, business commercialization expert. Multiple exits in both South Africa and USA, now building what i hope will be my legacy business.","We are a solar subscription business that helps people go solar faster, with convenience, flexibility and ongoing value. Our passion is to help people save money and save the planet at the same time. 

The problem we are solving is that solar is way more expensive, confusing & risky than what people thought...so rather than making a change, they do nothing. Add to this the current uncertain economic times, and its clear the existing financing options just don't work for a lot of people. 

What we do is buy rooftop solar installations for our customers and charge them 1 flat fee that is lower than their average electricity bill. They get immediate savings and don't have to worry about ROI or long term financial burdens imposed by loans or leases. 
","Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners",Climate Fintech and Insurtech,"Banking and Finance,Carbon Credits and Markets,Climate Fintech and Insurtech,Energy Generation and Storage",No,I would be happy to offer time as a Growth/Strategy Advisor and can open my vast network of banking and Fintech relationships,"We are looking for residential solar customers who would be willing to operate as our pilots. We will fund the equipment and project manage the entire process, they will get immediate savings. 
We also need pre-seed (even crowd) capital to fund the pilots. We want to do 10, at a fully loaded cost of $50k each. All pilot monthly subscription revenue will be owned by the investors."
5546866,Tony,,USA (United States),Los Angeles,California,,,,,,,,
5547044,Julia,Startup,,,,,,,,,,,
5547645,Wyatt,Uni or Researcher,,,New York,,,"Get more involved in climate space,Land job in climate",Carbon Credits and Markets,Carbon Accounting,No,,
5547683,Malcolm,Startup,UnitedKingdom,London,,"Some 50 years ago, a schooner yacht called Marauder visited St. Helena Island and my dad and his good friend Bert took the crew out fishing to catch yellowfin tuna.

On board the yacht they had a small antiquated canning machine and pressure cooker, and the crew taught my dad and his friend Bert how to can tuna. Between the two of them they found enough money, and they ordered their own canning machine and pressure cooker - and they started to experiment.

Eventually they stumbled upon a recipe that suited their pallet and a small family artisanal-cannery was born. 

My dad died a few years later and his friend Bert became my 'Papa' Bert. 

In 2021, at the ripe old age of 90, Bert became ill, so I went off to St. Helena to see him… One sunny December lunchtime whilst we were sat on his veranda eating our tuna mayo sandwich (Liberty Tuna – a south African brand, produced in Thailand), he turned to me and said “why doesn’t canned tuna taste like it used to when me and your dad made it” … It was a moment of huge emotion for us both and without giving it a second thought I said “don’t worry Papa, one day we’ll have our own canned tuna again” to which he said “why can’t you do it” and again, without a thought I said “OK papa I will” … he said “I would like that”.
","The Green Fish Company is on a mission to deliver a protein, omega-3 and low-carbon seafood food future to an ever increasing demographic of consumers who are demanding responsible and socially acceptable purchasing choices.","Get more involved in climate space,Accelerate my climate startup,Find funding,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Food and Agriculture,"Ecosystem Building,Food and Agriculture,Ocean and Marine",No,"I am engaged in setting-up our new venture and this is extremely demanding but whenever possible, I am  more than happy to get involved with members to promote their services or to assist with any form of climate promotional work.","We have a fantastic and deserving venture with a passionate and determined management team. We really need to find likeminded investors to get behind us and to drive us forwards. If this is you, please reach-out and talk to us. Kindest regards, Malcolm - Founder. "
5547723,Sam,Startup,,,,,,,,,,,
5549372,Julien,Ecosystem Partner,,,,,,,,,,,
5549932,Molly,Corporate,UnitedStatesofAmerica,Bethesda,Maryland,I am a biologist and geographer working in using satellite remote sensing data in research and agriculture. I am motivated by getting decision makers and businesses to use data to improve climate adaptation and mitigation project implementation.,I am a research scientist working on digital tools for agriculture and food security who has recently become involved in climate technology and digital agriculture with 6th Grain.,"Accelerate my climate startup,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies",,Data or Risk Modeling,No,I am a remote sensing expert and am happy to talk to you about how satellite data can accelerate your understanding of the impact of your climate project.,Financing for a biochar project in Brazil!
5550023,Pushpak,Consultant or Service Provider,India,Ahmedabad,,"Currently providing consulting services to executives, organizations, and institutions on building and sustaining successful Digital Transformation strategies across various divisions. 

","Business Development to Customer Relations - Consistent track record of identifying opportunities, acquiring targeted new client accounts, and expanding business. Serving as a trusted client advisor and advocate who cultivates lasting as well as productive relationships through dedicated passion to customer success.","Get more involved in climate space,Network with 1000s of Climate Techies,Find customers or partners",Ecosystem Building,"VC,Climate & Weather Data,Climate Fintech & Insurtech",No,"An accomplished business executive with a flair for transforming organizational go-to-market strategies as well as outperforming sales goals. Successfully managed sales team of diverse skillsets. 
",
5551328,Beril,Consultant or Service Provider,,,,,,,,,,,
5551335,Alpesh,Startup,,,,,,,,,,,
5551369,Patrick,Investor,,,,,,,,,,,
5551379,Iskra,Startup,,,,,,,,,,,
5551453,Gaurav,Ecosystem Partner,Canada,TORONTO,,"Investment professional (100+ startups globally) with 11+ years of global experience across venture capital (35+ tech portfolio companies across 7+ countries), investment banking (IPO/Private Equity/M&A deals of ~US$2Bn+) and tech consulting (business intelligence)
","Investment Readiness
Funding
Cross-border expansion","Get more involved in climate space,Discover great climate startups to invest in,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",VC (Venture Capital),VC (Venture Capital),Yes - angel investor,"Fundraising, global business expansion",
5551613,Claire,Investor,,,,,,,,,,,
5551643,Hayley,Startup,UnitedKingdom,London,,"Hayley is a communicator, strategist, and entrepreneur with more than a decade of experience finding innovative – and inclusive – ways to tackle the climate crisis. 

She is a member of the founding team and Chief Marketing Officer for Thallo, a climate tech start-up using blockchain technology to democratize the voluntary carbon markets. A graduate of INSEAD’s global MBA and a proud member of the LGBTQ+ community, Hayley is passionate about leveraging diversity to unlock impact.",Thallo is a climate solutions company that exists to scale the carbon markets by more than 25x before 2030. We have built first-of-a-kind infrastructure to enable businesses to embed carbon into existing sectors and products in order to drive untapped capital to the carbon market.,"Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners",Carbon Credits and Markets,"Carbon Accounting,Climate Fintech and Insurtech",No,I have been in climate for 16+ years - happy to make intros to niche climate experts if you need!,"Looking for customers interested in trying Thallo's Carbon-as-a-Service offering, which allows businesses to embed carbon credits across products/services"
